SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase
1,0.1701,17,-0.3038961,-0.78534591,0.1399046,-18.44105666,-15.69468117,-1.58469558,-56.1408638,-13.35866737,-81.66588593,0.10531713,-7.57770157,-8.1569951,0.99511913,0.00384163,0.06597414,0.07177556,0.13330601,0.1186994,-0.1300553,0,0,0,0,1,1
3,0.1799,18,0.99536335,0.14533761,0.09469537,8.34373569,-4.60364389,3.9389801,-10.14031019,75.88414683,-63.75318817,-5.11744813,-3.00137639,4.93407774,0.99774677,0.04433118,0.01809606,-0.04179439,0.01614811,-0.01931053,0.00756151,0,0,0,0,1,1
1,0.18,18,0.14594641,-1.10056078,-0.15451561,11.03181601,-1.14001393,6.17578115,-43.10374198,0.99386144,-105.0569991,-5.30717959,3.35904141,1.66488361,0.99837345,0.04669876,-0.0186011,-0.01586333,0.00991316,-0.13368535,0.10164753,0,0,0,0,1,1
3,0.1899,19,1.00846016,0.14671785,0.07560818,11.7907361,-5.4469141,4.04731313,-10.11107816,75.94170315,-64.15011115,-5.14488935,-1.97750091,4.81766748,0.99781163,0.04373688,0.01781731,-0.04080811,0.01619386,-0.00114114,0.01093357,0,0,0,0,1,1
3,0.1199,10,1.01587581,0.01154891,0.1571658,3.77504706,-9.4446106,-1.79614878,-19.93569183,75.70885468,-64.63011614,-5.50318445,-1.73909807,5.766747,0.99750419,0.04717793,0.01755383,-0.0495117,-0.11173487,-0.07166538,0.01878546,0,0,0,0,1,1
3,0.1399,11,1.01531064,0.05313859,0.14191556,3.89831449,-11.19909573,-4.36895175,-19.93569183,75.70885468,-64.63011614,-5.3935051,-1.79750597,5.74055614,0.99755371,0.04610044,0.01800415,-0.04917615,-0.06386837,-0.05310054,0.03043633,0,0,0,0,1,1
5,0.14,17,0.94903594,0.19618414,0.17611579,14.94481177,-3.48109405,1.58570337,-19.99415398,71.63957977,-85.79361488,-0.87191887,1.18015161,-3.48484468,0.99931544,0.00699895,-0.01011819,0.03014809,0.08708171,-0.01634975,0.01039401,0,0,0,0,1,1
3,0.1499,11,1.00775814,0.11071419,0.11990308,4.60991001,-11.67876053,-5.50010695,-19.84799767,75.65039061,-64.77638145,-5.1696147,-1.86914517,5.70918574,0.99760789,0.0450951,0.01856315,-0.04899411,0.00451906,-0.04969119,0.01745116,0,0,0,0,1,1
5,0.15,18,0.96013399,0.30580944,0.19146404,19.01391365,-3.15011361,1.36417079,-10.34491874,71.43495941,-86.84594717,-0.8019883,1.31301834,-3.6603713,0.99916633,0.00634901,-0.01039618,0.03178885,0.08316191,-0.01444051,0.01504831,0,0,0,0,1,1
3,0.1599,13,1.01901031,0.11514308,0.13683534,4.58194773,-14.16160774,-6.40907188,-19.17568016,74.83191681,-64.13319315,-5.13105194,-1.95140553,5.68004036,0.99766344,0.04386618,0.01910838,-0.0487191,0.00609743,-0.05936748,0.0187684,0,0,0,0,1,1
5,0.16,19,0.9783386,0.30019691,0.1361964,11.15817871,-1.30046916,1.31410017,-10.31569671,71.70417786,-86.51440643,-0.7198665,1.3313431,-3.85817017,0.99911041,0.00567911,-0.01055454,0.03351618,0.05035005,0.01158739,0.03311331,0,0,0,0,1,1
