SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m),Rep,Clase2
4,11.28,1040,-0.10985625,-0.85162091,-0.65371835,0.17361361,2.33276939,-2.29983544,-29.52353096,34.08359909,-112.3648071,-34.697052,-1.99551833,5.84892416,0.95338589,0.29690179,0.03181029,-0.0435054,0.01277205,-0.03230625,0.07329151,0,0,0,0,3,0
1,11.3,1112,0.96031648,-0.45109901,0.1776022,-4.32486343,2.68528962,27.17733765,-7.80473518,4.73545742,-103.2154312,18.82517433,55.41690445,20.79610252,0.87278664,-0.05961967,-0.4773114,-0.08284308,-0.05024088,-0.03887565,0.07388982,0,0,0,0,3,0
4,11.3,1041,-0.09491205,-0.8369149,-0.64374542,-0.3173089,3.29880881,-1.88794374,-30.31277466,34.02513885,-112.5401917,-34.58547211,-1.90641356,5.8773036,0.9536646,0.29600745,0.03110007,-0.044004,0.00048404,-0.02481527,0.05585542,0,0,0,0,3,0
1,11.31,1113,0.93770945,-0.45365542,0.19519368,-6.53072882,2.32816243,28.61671066,-8.00935364,4.9108448,-102.9523544,18.64543343,55.14093018,20.65540123,0.87400371,-0.05939195,-0.47507012,-0.08305752,-0.03000844,-0.02123204,0.0698547,0,0,0,0,3,0
4,11.31,1042,-0.08711106,-0.82274055,-0.63124657,0.66521603,2.27340269,-1.25528574,-30.31277466,34.02513885,-112.5401917,-34.58071518,-1.88228548,5.88781786,0.95367289,0.29597637,0.0309247,-0.04415545,-0.00576287,-0.01318932,0.04043039,0,0,0,0,3,0
1,11.32,1114,0.94449121,-0.43408668,0.20659789,-8.03773689,1.94447076,30.01521111,-7.92166042,5.02776957,-102.9815826,18.24219131,54.76726151,20.38958549,0.87578237,-0.05815751,-0.47187391,-0.08341492,-0.04272067,-0.00748338,0.04756007,0,0,0,0,3,0
4,11.32,1043,-0.08339072,-0.80424106,-0.61278272,2.21067905,1.12916553,-0.79553056,-29.81584358,34.6097641,-112.8617325,-34.55957413,-1.86820698,5.89305544,0.95372552,0.29580563,0.03081296,-0.04424128,-0.00780613,0.00392185,0.02048753,0,0,0,0,3,0
1,11.33,1115,0.95491445,-0.44100621,0.22804244,-7.99093723,1.96136951,31.20906067,-8.62320995,4.73545742,-103.1569672,18.03857422,54.46712494,20.23721504,0.87709981,-0.05781772,-0.46941954,-0.08365623,-0.05528537,0.01518394,0.05158257,0,0,0,0,3,0
4,11.33,1044,-0.08105593,-0.79545259,-0.59866548,1.59794366,0.55397505,-0.51153439,-30.51739311,34.8728447,-113.1248169,-34.54405975,-1.86014521,5.89517641,0.95376468,0.29567975,0.03074538,-0.04428402,-0.00929655,0.01719462,0.01051927,0,0,0,0,3,0
1,11.34,1116,0.91386276,-0.43025273,0.21751206,-8.09483051,2.60213304,32.32317352,-8.62320995,4.73545742,-103.1569672,17.84022522,54.15391922,20.09094238,0.87845337,-0.05750795,-0.46686983,-0.08393509,-0.01971647,0.00604082,0.02891677,0,0,0,0,3,0
4,11.34,1045,-0.07579721,-0.78953195,-0.60391426,0.61371404,0.96472639,-0.1103086,-29.75738144,34.6097641,-113.0371246,-34.4489212,-1.68841064,5.90531969,0.9540053,0.29496562,0.02930567,-0.04483825,-0.01330977,0.01118069,0.00425503,0,0,0,0,3,0
1,11.35,1117,0.91231585,-0.42081609,0.22451982,-7.21001911,4.33175087,33.46978378,-8.94475269,4.85238218,-103.7708283,17.67009735,53.82383728,19.96492386,0.87983441,-0.05735432,-0.46421969,-0.08427417,-0.02290796,0.01410306,0.01496191,0,0,0,0,3,0
4,11.35,1046,-0.07508529,-0.78716743,-0.60633767,1.79870343,1.17357945,0.05498233,-29.99123001,34.72668839,-113.0078888,-34.4321022,-1.68094516,5.91593266,0.95404428,0.29482639,0.02926427,-0.04495021,-0.01158649,0.0075287,0.00116231,0,0,0,0,3,0
1,11.36,1118,0.92276925,-0.43085152,0.25252908,-7.35800648,5.51044703,34.84616852,-8.03858471,4.94007587,-102.3677292,17.51083755,53.47635269,19.85152054,0.88125807,-0.05725691,-0.46144775,-0.08468731,-0.03484288,0.04140457,0.02342945,0,0,0,0,3,0
4,11.36,1047,-0.07987203,-0.78618407,-0.59728301,3.73862386,0.60772699,-0.22225875,-29.99123001,34.72668839,-113.0078888,-34.39538956,-1.67400336,5.9214983,0.95413649,0.29452255,0.0292064,-0.04502386,-0.00658158,0.01608456,-0.00032351,0,0,0,0,3,0
1,11.37,1119,0.91769224,-0.43585303,0.23858041,-7.48904705,3.99609351,36.08891296,-8.88629055,4.20929527,-103.5662079,17.67672729,53.1034584,19.92923927,0.88246,-0.05893774,-0.4588176,-0.08530647,-0.03289946,0.02650803,0.02151226,0,0,0,0,3,0
4,11.37,1048,-0.08877321,-0.78159219,-0.58292824,5.16449642,-0.44249389,-0.71782064,-29.96199989,34.78514862,-113.0078888,-34.34339142,-1.66901183,5.91656876,0.95427185,0.29409316,0.02913177,-0.04500893,0.00278501,0.02945933,-0.00560844,0,0,0,0,3,0
1,11.38,1120,0.9216122,-0.4359836,0.23920333,-7.01483631,4.03504705,37.64359283,-8.79859638,4.26775789,-103.3323593,17.48839951,52.73554993,19.77742004,0.88398677,-0.05879712,-0.45583889,-0.08556434,-0.040692,0.02479849,0.01753057,0,0,0,0,3,0
4,11.38,1049,-0.09589185,-0.76576817,-0.57766128,5.47942829,-1.23617625,-1.05845106,-29.96199989,34.40514374,-112.5986557,-34.28743744,-1.66605151,5.90347576,0.95442051,0.29363191,0.0290516,-0.04492173,0.01106222,0.03297927,-0.02172495,0,0,0,0,3,0
1,11.39,1121,0.92039657,-0.43984634,0.24638821,-5.81936836,5.36882162,38.56573105,-8.79859638,4.26775789,-103.3323593,17.32615852,52.35450363,19.64032936,0.8855288,-0.05881188,-0.45278135,-0.08584263,-0.04277789,0.03186581,0.0161228,0,0,0,0,3,0
1,11.4,1122,0.91617191,-0.43652701,0.22965109,-4.25053501,7.2636838,38.69261932,-9.17860222,3.74159598,-103.2738953,17.20386505,51.96595001,19.52970314,0.88704926,-0.05903423,-0.4497036,-0.08616971,-0.04345044,0.01521547,0.00545336,0,0,0,0,3,0
1,11.41,1123,0.87153226,-0.4301914,0.20336843,-4.48883533,6.39228058,38.45484543,-9.06167793,3.71236467,-102.7185059,17.07156944,51.58249664,19.41043663,0.88855541,-0.05919361,-0.44664526,-0.08644951,-0.00484649,-0.01083368,-0.01523327,0,0,0,0,3,0
1,11.42,1124,0.86357218,-0.43012807,0.21888338,-4.18337393,6.25673485,38.56863403,-9.06167793,3.91698337,-103.186203,17.15684128,51.31481934,19.39074326,0.88946128,-0.06043113,-0.44467348,-0.08644266,-0.00065605,0.00406832,-0.02032712,0,0,0,0,3,0
1,11.43,1125,0.85591358,-0.43271229,0.21386935,-5.01303339,4.02308655,38.3026123,-9.82168961,3.5662086,-103.3908234,16.99292755,50.94095993,19.24122047,0.89095986,-0.06043034,-0.44163665,-0.08657929,0.00406489,-0.00245489,-0.02310602,0,0,0,0,3,0
4,11.43,1050,-0.09154124,-0.74531722,-0.56022877,7.09315109,2.87662911,-3.66649008,-29.96199989,33.38205338,-112.4817276,-33.85330582,-1.82961917,5.91098595,0.95552373,0.28993529,0.03026347,-0.04467803,0.00505075,0.04288403,-0.0475623,0,0,0,0,3,0
1,11.44,1126,0.87192351,-0.44269538,0.19297715,-4.98655558,6.4566555,37.6652565,-9.82168961,3.5662086,-103.3908234,16.86604881,50.56413651,19.13340378,0.89240992,-0.06055143,-0.43862066,-0.08689118,-0.01450398,-0.0238911,-0.0175482,0,0,0,0,3,0
4,11.44,1051,-0.08486558,-0.74657309,-0.56474906,7.53009701,2.72430015,-4.01434517,-30.19584846,34.66822433,-111.8678742,-33.73040009,-1.78314197,5.90871525,0.9558351,0.28893277,0.02982232,-0.04480934,-0.00084887,0.03725826,-0.04733376,0,0,0,0,3,0
1,11.45,1127,0.85199195,-0.43721834,0.206754,-5.28574514,8.95554161,37.4825325,-8.71090317,2.98158431,-102.5431137,16.77137184,50.17991638,19.06542969,0.89383006,-0.06077659,-0.43558717,-0.08739431,0.00021291,-0.01019217,-0.03038005,0,0,0,0,3,0
4,11.45,1052,-0.08377486,-0.75159842,-0.56217611,9.06643581,2.65801096,-4.02531004,-30.19584846,34.46360779,-112.5401917,-33.6416893,-1.7315464,5.9107933,0.95605755,0.28821635,0.02936258,-0.0449802,-0.00143431,0.03840788,-0.04374149,0,0,0,0,3,0
1,11.46,1128,0.86931282,-0.43787774,0.21016099,-4.08681631,11.59291077,38.03735733,-10.17246437,3.24466538,-103.4200516,16.71839523,49.78167343,19.03069878,0.89524156,-0.06122104,-0.4324902,-0.08801653,-0.02112117,-0.00756278,-0.03198878,0,0,0,0,3,0
4,11.46,1053,-0.08171965,-0.76175565,-0.56235439,9.42592621,1.99760032,-3.68574429,-29.87430573,34.14206314,-112.189415,-33.54886627,-1.68649268,5.90994215,0.95629084,0.28746316,0.0289482,-0.04511046,-0.00335005,0.0375075,-0.03467743,0,0,0,0,3,0
1,11.47,1129,0.86137968,-0.43670872,0.18473616,-3.94682503,13.29751015,37.96051407,-10.11400127,2.30926633,-102.4846497,16.27850342,49.90808487,18.58247375,0.89538258,-0.05924903,-0.43288648,-0.08595871,-0.01682797,-0.03242832,-0.04012042,0,0,0,0,3,0
4,11.47,1054,-0.07237463,-0.76612693,-0.56013131,9.92818737,1.44043052,-3.22225833,-29.87430573,34.14206314,-112.189415,-33.45061493,-1.64829218,5.90780067,0.95653749,0.28666151,0.02858542,-0.04521343,-0.01226057,0.03862818,-0.03203489,0,0,0,0,3,0
1,11.48,1130,0.85338819,-0.43951598,0.19438986,-5.17199612,11.2853241,37.48074341,-10.46477604,3.069278,-102.8938904,16.21959114,49.51545715,18.55438614,0.89677048,-0.05959149,-0.42982298,-0.08662449,-0.00837066,-0.01914783,-0.03906384,0,0,0,0,3,0
4,11.48,1055,-0.07379008,-0.76657736,-0.5669654,10.93939304,0.78220654,-3.00120807,-29.28968048,33.87898254,-112.247879,-33.34174728,-1.61541569,5.90238667,0.95681119,0.28576931,0.02825456,-0.04527774,-0.01030054,0.03029321,-0.03211504,0,0,0,0,3,0
1,11.49,1131,0.83390832,-0.44800469,0.19726998,-6.86901236,8.41629601,36.86929321,-10.46477604,3.069278,-102.8938904,16.11497688,49.13765335,18.49386787,0.8981474,-0.05966674,-0.42681563,-0.08717661,0.00787963,-0.01739734,-0.03876015,0,0,0,0,3,0
4,11.49,1056,-0.07218058,-0.76909113,-0.57298726,10.67351437,0.43620053,-3.12934494,-28.88044357,33.0312767,-112.1601868,-33.19356537,-1.44437981,5.86712265,0.95719105,0.2846193,0.02668033,-0.04544639,-0.01094425,0.02273199,-0.03051813,0,0,0,0,3,0
1,11.5,1132,0.82111353,-0.45118243,0.18561466,-8.15114975,6.66410255,36.38220978,-10.55247021,2.68927217,-102.8354263,15.98201466,48.76977539,18.41583824,0.89951074,-0.05956067,-0.42384759,-0.08767184,0.01664385,-0.02920658,-0.04360452,0,0,0,0,3,0
4,11.5,1057,-0.07345939,-0.77461326,-0.5740698,10.47823048,-0.11728428,-3.29500699,-29.61122513,33.79129028,-112.4817276,-33.08845901,-1.41464341,5.85263395,0.95745683,0.28375819,0.02635439,-0.04542375,-0.0076985,0.02001799,-0.02622639,0,0,0,0,3,0
1,11.51,1133,0.82138824,-0.45436522,0.20670046,-8.84359074,6.1694169,36.45578003,-11.0786314,2.54311609,-102.9231186,15.83888626,48.40246964,18.33399582,0.90087253,-0.05938011,-0.42086807,-0.08816415,0.01291106,-0.00818552,-0.04396525,0,0,0,0,3,0
4,11.51,1058,-0.07946924,-0.78132737,-0.58128333,11.00868797,-0.65305996,-3.33521414,-29.31891251,33.64513397,-112.686348,-32.97758102,-1.3875351,5.83396959,0.95773762,0.2828483,0.02603788,-0.04536042,-0.00171009,0.01165979,-0.01972128,0,0,0,0,3,0
1,11.52,1134,0.85192668,-0.44476786,0.17557397,-7.50500202,7.67894888,37.00271988,-11.28325081,1.90002918,-102.8354263,15.32596111,48.75987625,17.84305382,0.90030932,-0.05654206,-0.42298508,-0.08561391,-0.02132682,-0.03667579,-0.05389082,0,0,0,0,3,0
4,11.52,1059,-0.08303054,-0.7815069,-0.56684518,13.04312897,-0.92810768,-3.12089562,-29.20198822,32.24203491,-112.744812,-32.84624863,-1.36297262,5.8156004,0.95806783,0.28176576,0.02573542,-0.04529729,0.00234203,0.02429062,-0.02133868,0,0,0,0,3,0
1,11.53,1135,0.85405183,-0.46257716,0.19746187,-7.38104248,9.36623573,36.63129807,-10.55247021,1.69541073,-102.7477341,15.23744488,48.38041687,17.80804825,0.90165061,-0.05661722,-0.419974,-0.08626986,-0.01834763,-0.01107977,-0.03352009,0,0,0,0,3,0
4,11.53,1060,-0.08691134,-0.77623248,-0.54881018,14.29876709,-1.75731385,-3.12721562,-29.20198822,32.24203491,-112.744812,-32.70169067,-1.34273577,5.79132938,0.95843154,0.28057152,0.02544964,-0.04517647,0.00703142,0.03990267,-0.02875344,0,0,0,0,3,0
1,11.54,1136,0.81278282,-0.46790019,0.17581986,-7.79187298,13.862607,35.88273621,-10.55247021,1.69541073,-102.7477341,15.20314884,47.99304581,17.84133911,0.90293038,-0.05688003,-0.416971,-0.0872729,0.01851983,-0.03381594,-0.04139029,0,0,0,0,3,0
4,11.54,1061,-0.08972694,-0.76352608,-0.53858805,13.55336189,-1.98156166,-3.42969203,-29.64045525,34.05437088,-112.686348,-32.41068268,-1.49395216,5.79678297,0.95914173,0.27806681,0.0266133,-0.04491803,0.01036592,0.04670253,-0.04350287,0,0,0,0,3,0
1,11.55,1137,0.78814,-0.47144276,0.19720748,-9.3061161,12.02074528,35.48061371,-11.57556248,2.04618526,-102.8354263,15.13622475,47.61489105,17.8548069,0.90420097,-0.05694177,-0.41399941,-0.08822076,0.03918832,-0.01344788,-0.04522704,0,0,0,0,3,0
4,11.55,1062,-0.08986354,-0.75363475,-0.53862518,12.92840958,-1.6327858,-3.86211109,-29.75738144,33.00204468,-112.4232636,-32.27968597,-1.46735597,5.76856518,0.95946968,0.2769888,0.02627112,-0.04477673,0.0093551,0.04239251,-0.05562696,0,0,0,0,3,0
1,11.56,1138,0.81481624,-0.48736227,0.19583473,-8.61375904,9.82231617,35.11784363,-11.37094402,2.22157264,-102.3092651,15.05093288,47.24764252,17.83882713,0.90545821,-0.05694425,-0.41107818,-0.08898054,0.01098948,-0.01631957,-0.03026847,0,0,0,0,3,0
4,11.56,1063,-0.08989619,-0.74560452,-0.54180753,13.01182556,-0.71279711,-4.05659151,-29.5819931,31.74510384,-112.5401917,-32.14868546,-1.43373311,5.74677801,0.95979381,0.27591187,0.02588595,-0.04470557,0.01047654,0.03680972,-0.06465924,0,0,0,0,3,0
1,11.57,1139,0.81833887,-0.5015291,0.20556383,-9.73541069,9.61866379,34.44423676,-11.63402462,0.81847411,-102.68927,14.90234566,46.98460007,17.76960564,0.90644193,-0.05645815,-0.40888578,-0.08937658,0.00586285,-0.007558,-0.01956837,0,0,0,0,3,0
2,11.57,919,-0.17292687,-0.98700178,0.1094308,-2.49385905,-4.94893599,-4.16050243,-58.66705704,-10.75708866,-83.04589081,3.86681128,-13.55508709,19.7573719,0.97704875,-0.05324078,0.11045109,-0.17418924,-0.0196767,0.0432573,0.00890199,0,0,0,0,3,0
4,11.57,1064,-0.07749122,-0.74213892,-0.55442059,13.15472603,0.13440463,-3.79987717,-29.55276108,33.44051361,-112.9786606,-32.01705551,-1.39718258,5.73352194,0.9601146,0.27482861,0.02549666,-0.04471225,-0.0010856,0.02209116,-0.06943703,0,0,0,0,3,0
1,11.58,1140,0.83085728,-0.5081557,0.21013695,-10.26057816,11.50658894,34.43106842,-11.83864307,1.54925454,-102.7769623,14.82716942,46.61770248,17.78587914,0.90765321,-0.05641798,-0.40598145,-0.09034306,-0.00886328,-0.00299901,-0.01468991,0,0,0,0,3,0
2,11.58,920,-0.14072831,-1.01040101,0.09439464,-2.6613555,-2.75296998,-2.7695725,-59.0178299,-10.46477604,-83.10435486,4.03372192,-12.83901501,19.91993332,0.9774664,-0.05377203,0.10400505,-0.17564462,-0.04733139,0.02767242,0.03285662,0,0,0,0,3,0
4,11.58,1065,-0.06971835,-0.74880064,-0.55083126,16.00464821,0.11866077,-3.31698942,-29.55276108,33.44051361,-112.9786606,-31.85712051,-1.36357367,5.72470188,0.96050012,0.27350533,0.02513156,-0.04475442,-0.00867247,0.02387434,-0.06495179,0,0,0,0,3,0
1,11.59,1141,0.83170736,-0.51471829,0.21762682,-9.23245335,12.35271358,34.36785507,-11.83864307,1.54925454,-103.3031235,14.7706356,46.24909592,17.81212616,0.9088437,-0.05649212,-0.40307853,-0.09132133,-0.01299426,0.00352613,-0.01226002,0,0,0,0,3,0
2,11.59,921,-0.13530041,-1.00405896,0.07658698,-4.19239092,-0.54525524,-2.13281822,-59.51476288,-10.87401295,-83.04589081,3.9921031,-12.81747437,19.91773033,0.97751099,-0.05338345,0.10388586,-0.17558526,-0.04388,0.00789031,0.0247322,0,0,0,0,3,0
4,11.59,1066,-0.05562793,-0.75984561,-0.54667675,16.66506195,-0.87034339,-2.98087668,-29.52353096,33.35282135,-112.8032761,-31.72755051,-1.07815433,5.64366913,0.96083218,0.27256197,0.02249581,-0.04478461,-0.02184799,0.02639863,-0.05664534,0,0,0,0,3,0
1,11.6,1142,0.81593144,-0.53733265,0.21899064,-9.47378349,13.01016808,34.41113281,-12.18941784,1.40309846,-103.3031235,14.7195015,45.8779068,17.84787178,0.91002262,-0.05657981,-0.40015972,-0.0923569,0.00171368,0.00267958,0.00292689,0,0,0,0,3,0
2,11.6,922,-0.1304189,-0.99815512,0.059684,-5.68361235,0.53974026,-3.83423615,-59.51476288,-10.87401295,-83.04589081,3.93317699,-12.77977371,19.9284687,0.97755992,-0.05283523,0.10364912,-0.17561872,-0.04848068,-0.00807331,0.01884793,0,0,0,0,3,0
4,11.6,1067,-0.05667121,-0.76791775,-0.54494435,16.91257858,-1.80440593,-3.11531425,-29.28968048,33.38205338,-112.5109634,-31.55702782,-1.05684996,5.62102938,0.96124464,0.27114549,0.0221969,-0.04467869,-0.01755768,0.02655088,-0.0500071,0,0,0,0,3,0
1,11.61,1143,0.80420095,-0.54583204,0.22812173,-10.50652313,12.65076923,34.19818115,-11.69248772,1.8415668,-102.8938904,14.6565361,45.50947952,17.88233948,0.91119015,-0.05657347,-0.39724755,-0.09341626,0.01024327,0.01064822,0.00542855,0,0,0,0,3,0
2,11.61,923,-0.13002445,-0.96394473,0.05494118,-2.85615993,-0.68944246,-3.23252821,-59.4270668,-10.93247604,-83.19204712,3.90512013,-12.74713421,19.92495918,0.97761106,-0.05254482,0.10341492,-0.17555937,-0.04971211,-0.01211264,-0.0155061,0,0,0,0,3,0
4,11.61,1068,-0.05920063,-0.77253467,-0.54602498,15.28408527,-2.56665301,-3.51700068,-29.08506203,31.13124847,-112.3063431,-31.40204811,-1.03713906,5.58894777,0.96162224,0.26985988,0.02189554,-0.04448602,-0.01501261,0.02335561,-0.04664655,0,0,0,0,3,0
1,11.62,1144,0.80645084,-0.54092747,0.22983876,-9.08889198,13.72710705,34.39994812,-12.71557999,1.92926037,-102.8646545,14.81036377,45.1641922,18.17074013,0.91195714,-0.05737946,-0.3948178,-0.09571139,0.00282379,0.01164539,-0.00330415,0,0,0,0,3,0
2,11.62,924,-0.15992734,-0.93685168,0.03728519,-1.74448371,-3.74621201,-5.09819508,-58.84244156,-10.99093819,-83.04589081,3.89356685,-12.69376183,19.89101982,0.97772187,-0.05233746,0.10299217,-0.17525284,-0.02028316,-0.029502,-0.04404053,0,0,0,0,3,0
4,11.62,1069,-0.05930718,-0.77579403,-0.54441899,14.32317924,-2.94500232,-4.10096645,-28.70505714,31.80356598,-111.9263382,-31.2562542,-1.01504564,5.54992247,0.96197897,0.26865309,0.02156201,-0.04423818,-0.01476082,0.02293818,-0.04485044,0,0,0,0,3,0
1,11.63,1145,0.78347957,-0.53195083,0.22358228,-7.11791468,13.52403736,34.60241699,-13.30020428,1.69541073,-103.1569672,14.78258038,44.79046631,18.20612717,0.91310161,-0.05766769,-0.39188689,-0.09666722,0.01963005,0.00349159,-0.02011238,0,0,0,0,3,0
2,11.63,925,-0.14037907,-0.95931196,0.06881534,-0.81410128,-7.5912466,-7.11101532,-58.81321335,-12.39403629,-82.81204224,3.84082556,-12.27665424,19.84620285,0.97822475,-0.051237,0.09952858,-0.1747717,-0.03623753,0.00225959,-0.02134859,0,0,0,0,3,0
4,11.63,1070,-0.07297875,-0.78309995,-0.5491963,14.13828087,-3.06176639,-4.71205616,-29.72814941,33.23589706,-112.1601868,-31.11214066,-0.98855835,5.50641584,0.96233189,0.26746246,0.02118243,-0.04396191,-0.00121886,0.01646666,-0.03764743,0,0,0,0,3,0
1,11.64,1146,0.80952299,-0.53401089,0.24635153,-6.43554211,9.20539856,34.4213295,-13.30020428,1.90002918,-102.3677292,14.71440983,44.43259811,18.18441772,0.91425639,-0.0578014,-0.38901299,-0.09727845,-0.00998246,0.02561703,-0.01679793,0,0,0,0,3,0
2,11.64,926,-0.21839336,-0.98154092,0.01794852,-0.6591028,-6.2612977,-8.89720249,-57.79011917,-11.72171879,-82.8997345,3.84373307,-12.1836834,19.78878021,0.97840065,-0.05107626,0.09875504,-0.17427221,0.04850078,-0.04807103,-0.00383026,0,0,0,0,3,0
4,11.64,1071,-0.0877271,-0.79107434,-0.56032425,14.85866642,-2.9372139,-4.95010471,-29.72814941,33.23589706,-112.1601868,-31.11155319,-1.17499113,5.49551678,0.96234351,0.2673803,0.02272204,-0.04343399,0.01246057,0.00419768,-0.02899399,0,0,0,0,3,0
1,11.65,1147,0.80520797,-0.5355503,0.25015938,-7.99279404,11.03000736,33.41035843,-13.30020428,1.90002918,-102.3677292,14.65654278,44.07783127,18.19507027,0.91536075,-0.05790018,-0.38618401,-0.09810397,-0.00988527,0.02891626,-0.02009779,0,0,0,0,3,0
2,11.65,927,-0.26992205,-0.96641129,0.09283186,0.54388309,-8.58773994,-7.06748629,-57.79011917,-11.72171879,-82.8997345,3.86292529,-12.10734081,19.70587349,0.9785912,-0.05105773,0.09811018,-0.17357089,0.10081522,0.02663914,-0.02141753,0,0,0,0,3,0
4,11.65,1072,-0.09538292,-0.80072951,-0.55437207,16.41691589,-3.2827239,-4.70436573,-29.31891251,33.06050873,-111.8971024,-30.94441223,-1.14887881,5.45164919,0.96274841,0.26599604,0.02233751,-0.04315937,0.01710647,0.0099597,-0.01961321,0,0,0,0,3,0
1,11.66,1148,0.8201561,-0.51490414,0.17294607,-7.27880383,11.4906826,32.76453018,-13.35866737,1.25694239,-103.4785156,14.61186504,43.72800446,18.21348,0.91642803,-0.05806904,-0.38340479,-0.09893629,-0.03320056,-0.04698428,-0.04788025,0,0,0,0,3,0
2,11.66,928,-0.21425363,-0.95806259,0.15156853,2.71583629,-5.95077801,-3.14485574,-58.87167358,-11.16632557,-82.78281403,3.90001678,-12.07183647,19.64621925,0.97869879,-0.05127198,0.09777712,-0.17308842,0.04569374,0.08477007,-0.02748992,0,0,0,0,3,0
4,11.66,1073,-0.09766546,-0.81180549,-0.55641669,15.94804096,-3.46113372,-4.17037153,-29.14352417,32.82666016,-111.7217178,-30.78189087,-1.12822366,5.40912199,0.96314013,0.26464731,0.02200451,-0.04288143,0.019004,0.00612249,-0.00978813,0,0,0,0,3,0
1,11.67,1149,0.78171605,-0.51504934,0.17091353,-6.46887255,11.93605137,31.01031685,-13.27097321,1.66617942,-102.8354263,14.44552517,43.68777084,18.08226204,0.91674632,-0.0572446,-0.38287881,-0.09850401,0.00133518,-0.0491588,-0.05733325,0,0,0,0,3,0
4,11.67,1074,-0.09655534,-0.81958115,-0.55614102,16.10051346,-2.98270488,-3.29327559,-29.28968048,33.0312767,-112.5109634,-30.61841011,-1.11197138,5.37561703,0.96352875,0.26328614,0.02172971,-0.04266852,0.01767411,0.00444,-0.00359053,0,0,0,0,3,0
1,11.68,1150,0.78694129,-0.53495681,0.2044273,-7.28574038,9.25184441,29.4821682,-14.14791012,0.73078048,-103.3031235,14.38870716,43.37617111,18.08789062,0.91770804,-0.05728978,-0.38037825,-0.09920847,-0.00147934,-0.01546758,-0.03611477,0,0,0,0,3,0
4,11.68,1075,-0.09906369,-0.81921726,-0.54364151,16.64175224,-2.50368881,-2.39691067,-30.02046204,30.42969894,-112.5401917,-30.45009422,-1.10019398,5.3514595,0.96392322,0.26188007,0.02151276,-0.04252419,0.02048747,0.01439537,-0.00601382,0,0,0,0,3,0
1,11.69,1151,0.76554662,-0.5561595,0.23379564,-7.23170042,11.02562714,28.61279869,-13.12481689,1.40309846,-102.6600418,14.35366249,43.06725693,18.12025642,0.91862094,-0.05741577,-0.37792787,-0.10004833,0.01937879,0.01177237,-0.02026229,0,0,0,0,3,0
4,11.69,1076,-0.10312817,-0.81182086,-0.53453243,16.55799103,-2.80056953,-2.12359476,-30.02046204,30.42969894,-112.5401917,-30.21832085,-1.41643631,5.34999037,0.96445578,0.25979796,0.02408428,-0.04183537,0.02383627,0.0202497,-0.01525119,0,0,0,0,3,0
1,11.7,1152,0.75539166,-0.58256871,0.23692082,-8.3709383,12.03779221,28.3299427,-13.12481689,1.40309846,-102.6600418,14.32016277,42.75741577,18.16927338,0.91951418,-0.05750151,-0.37547696,-0.10101639,0.02970859,0.01256103,0.00068059,0,0,0,0,3,0
